timestamp,project_name,run_id,experiment_id,duration,emissions,emissions_rate,cpu_power,gpu_power,ram_power,cpu_energy,gpu_energy,ram_energy,energy_consumed,country_name,country_iso_code,region,cloud_provider,cloud_region,os,python_version,codecarbon_version,cpu_count,cpu_model,gpu_count,gpu_model,longitude,latitude,ram_total_size,tracking_mode,on_cloud,pue
2025-04-03T13:37:43,Lucas Sequence - Iterative,1f94b9df-6240-458a-90ea-863921b398ca,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,6.777487375,1.8821817340853343e-08,2.777108432585364e-09,0.7252000000000001,0.0371,0.0631227493286132,4.529503513888038e-09,3.498263772461113e-08,2.472088505824805e-11,3.953686212355743e-08,United States,USA,texas,,,macOS-10.16-x86_64-i386-64bit,3.9.12,2.8.3,8,Apple M1 Pro,1,Apple M1 Pro,-97.1479,32.6227,16.0,process,N,1.0
2025-04-03T13:37:58,Lucas Sequence - Iterative,6a1a4025-e40e-4b8f-97a1-02675a6e4625,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,6.832041459000003,1.45568554839588e-08,2.130674348409102e-09,1.0587000000000002,0.0251,0.0632643699645996,6.957668765500756e-09,2.3592069565972244e-08,2.82009715834988e-11,3.05779393030565e-08,United States,USA,texas,,,macOS-10.16-x86_64-i386-64bit,3.9.12,2.8.3,8,Apple M1 Pro,1,Apple M1 Pro,-97.1479,32.6227,16.0,process,N,1.0
2025-04-03T13:38:12,Lucas Sequence - Iterative,464e5bfc-7957-4055-a413-cd96847ce226,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,6.791271208999987,3.869054604654334e-09,5.69709924045877e-10,1.0395,0.0052,0.0591673851013183,3.25729259624829e-09,4.8592356944444455e-09,1.0756959319049034e-11,8.127285250011784e-09,United States,USA,texas,,,macOS-10.16-x86_64-i386-64bit,3.9.12,2.8.3,8,Apple M1 Pro,1,Apple M1 Pro,-97.1479,32.6227,16.0,process,N,1.0
2025-04-03T13:38:29,Lucas Sequence - Recursive,94a79835-099a-44c2-bba8-b0ec05743502,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,6.804630791000008,7.229307616064799e-09,1.0624099731651102e-09,1.6101,0.0009,0.0591874122619628,1.4307695218752936e-08,8.539854375000005e-10,2.410790438447128e-11,1.5185788560637413e-08,United States,USA,texas,,,macOS-10.16-x86_64-i386-64bit,3.9.12,2.8.3,8,Apple M1 Pro,1,Apple M1 Pro,-97.1479,32.6227,16.0,process,N,1.0
2025-04-03T13:38:45,Lucas Sequence - Recursive,1ce3323a-2c66-4b5a-bc4f-fcd04524d2b7,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,6.746463167000002,3.541789481452089e-09,5.249846317662537e-10,0.6084,0.0009,0.059241771697998,6.2130244019992925e-09,8.522120417500005e-10,3.7459998983966767e-10,7.439836433588961e-09,United States,USA,texas,,,macOS-10.16-x86_64-i386-64bit,3.9.12,2.8.3,8,Apple M1 Pro,1,Apple M1 Pro,-97.1479,32.6227,16.0,process,N,1.0
2025-04-03T13:38:59,Lucas Sequence - Recursive,ba054af9-7210-441d-aaf8-83b18a33ecfd,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,7.487746291999997,7.976004575188457e-08,1.0652076424798366e-08,0.8272,0.0026999999999999,0.059333324432373,1.5365559781733452e-07,3.013479875249995e-09,1.0873826095786853e-08,1.6754290378837136e-07,United States,USA,texas,,,macOS-10.16-x86_64-i386-64bit,3.9.12,2.8.3,8,Apple M1 Pro,1,Apple M1 Pro,-97.1479,32.6227,16.0,process,N,1.0
2025-04-03T13:39:17,Lucas Sequence - Iterative,ebff8d4a-9d31-4868-a239-d9ca8b80944d,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,6.69453516599998,4.875951240508539e-09,7.28347991249995e-10,1.4350999999999998,0.0009,0.0503597259521484,9.380205462026136e-09,8.387037187499971e-10,2.3449908467615268e-11,1.0242359089243749e-08,United States,USA,texas,,,macOS-10.16-x86_64-i386-64bit,3.9.12,2.8.3,8,Apple M1 Pro,1,Apple M1 Pro,-97.1479,32.6227,16.0,process,N,1.0
2025-04-03T13:39:32,Lucas Sequence - Iterative,4258d80d-3b3c-40b7-afd8-b0732fe630d2,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,6.736913791999996,4.678520761678984e-09,6.944605358071632e-10,1.3832000000000002,0.0009,0.0355939865112304,8.964000499994839e-09,8.45368791749997e-10,1.8269928576939878e-11,9.827639220321776e-09,United States,USA,texas,,,macOS-10.16-x86_64-i386-64bit,3.9.12,2.8.3,8,Apple M1 Pro,1,Apple M1 Pro,-97.1479,32.6227,16.0,process,N,1.0
2025-04-03T13:39:46,Lucas Sequence - Iterative,45638f19-5179-4308-a715-b6abfba6a4d0,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,6.731749958999984,1.3434444133202919e-09,1.9956837694545967e-10,0.6095999999999999,0.0009,0.0317087173461914,1.9743067786650195e-09,8.40462260499997e-10,7.252638030779379e-12,2.822021677195796e-09,United States,USA,texas,,,macOS-10.16-x86_64-i386-64bit,3.9.12,2.8.3,8,Apple M1 Pro,1,Apple M1 Pro,-97.1479,32.6227,16.0,process,N,1.0
2025-04-03T13:41:25,Lucas Sequence - Recursive,78c312e1-99bc-4dea-a1f4-870fd4fd7df6,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,89.13790474999999,3.324240152779757e-05,3.7293227410977e-07,1.5027000000000004,0.0026999999999999,0.0313310623168945,6.931897567300459e-05,6.591180996358338e-08,4.436642482048364e-07,6.982855173117302e-05,United States,USA,texas,,,macOS-10.16-x86_64-i386-64bit,3.9.12,2.8.3,8,Apple M1 Pro,1,Apple M1 Pro,-97.1479,32.6227,16.0,process,N,1.0
2025-04-03T13:43:03,Lucas Sequence - Recursive,e5f13f43-fe11-444b-81b2-71e8d7a8932b,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,88.81675425000003,2.862662058592773e-05,3.22311041735999e-07,0.625,0.0026999999999999,0.0305643081665039,5.967929902509597e-05,2.253119173025e-08,4.308727349016689e-07,6.013270295172789e-05,United States,USA,texas,,,macOS-10.16-x86_64-i386-64bit,3.9.12,2.8.3,8,Apple M1 Pro,1,Apple M1 Pro,-97.1479,32.6227,16.0,process,N,1.0
